[5.6592293, 6.762267, 5.355458, 5.8475, 8.48884, 4.3012033, 6.413604, 4.704601, 3.7708375, 5.43561, 7.4606414, 6.21667, 5.1242557, 8.383112, 3.1024556, 4.03134, 4.801382, 4.520246, 3.873135, 4.761293, 5.1757016, 5.9407277, 8.549194, 3.374004, 8.99884, 7.510027, 5.9173975, 6.0695696, 6.0615273, 7.9916863, 4.2908564, 3.1508393, 4.558196, 6.957386, 8.3195505, 4.3998613, 8.669702, 4.360488, 6.098376, 8.440439, 4.6025267, 3.380937, 6.931537, 5.064415, 6.358774, 4.9359903, 8.653767, 8.824209, 6.0053926, 3.0631557, 7.517263, 7.859705, 4.1539826, 5.154395, 6.3030553, 3.1662846, 4.087906, 8.158472, 8.57503, 5.773795, 6.659201, 8.744284, 5.526268, 5.7634597, 7.2453628, 7.8739443, 6.4264283, 4.0898023, 6.070657, 4.0808177, 8.61536, 8.9051, 6.767278, 4.26393, 8.745198, 5.8307095, 4.7310715, 6.2442427, 7.5881205, 3.427941, 3.511178, 4.3970227, 3.3304596, 7.254461, 7.903125, 3.0634184, 4.590667, 7.3331003, 6.6744604, 6.3077703, 4.24704, 7.8094215, 3.8688655, 8.048103, 5.9532614, 6.9525323, 6.6801434, 5.2375126, 3.4615045, 6.5989776, 6.076934, 4.1742926, 7.663806, 3.5096097, 8.151281, 3.1979742, 8.79585, 3.9802175, 7.8621917]
[8.613517, 6.007848, 3.2625885, 6.245946, 3.0936708, 7.6363416, 3.2739143, 5.789118, 4.92185, 8.604718, 3.9250612, 4.1366854, 4.06812, 7.0269337, 7.7026525, 4.417816, 4.156152, 5.746091, 5.2219257, 3.2927732, 7.1125526, 5.3445497, 5.875473, 3.755899, 4.1473255, 8.747916, 5.0170383, 4.4518642, 3.2419434, 8.972071, 7.0016346, 4.9848027, 3.2825484, 8.255112, 5.525323, 8.855812, 4.35414, 6.063422, 8.090223, 7.736942, 3.3413708, 5.1672144, 6.6310425, 3.73054, 6.540356, 6.019007, 5.540728, 4.7415333, 8.495247, 3.3802514, 4.780624, 7.9955015, 7.59851, 6.8373833, 7.3043556, 6.6748385, 3.343752, 7.308146, 8.607947, 3.4448733, 6.5474286, 6.610221, 5.3784847, 6.8466015, 4.7571726, 8.863785, 8.580848, 5.906268, 7.680208, 5.113114, 3.121255, 5.336876, 7.379195, 3.734142, 8.775948, 7.083934, 8.62271, 7.567868, 4.2853966, 6.1173677, 6.9148555, 5.3756895, 8.394804, 8.932096, 4.9784565, 3.2124338, 8.770029, 4.5488243, 4.7879257, 7.18557, 6.8276877, 6.480239, 7.443868, 4.312701, 7.876241, 6.440939, 4.3983927, 4.770868, 8.952215, 4.0458293, 6.7680817, 4.6859217, 5.3269057, 3.5936518, 5.0446544, 3.1425498, 4.922362, 7.721127, 7.6092606]
[5.447261, 3.1047485, 4.877962, 7.421692, 5.4829197, 7.954444, 7.7554965, 3.666396, 7.5759687, 4.434518, 7.7007284, 7.037145, 3.2291245, 5.995888, 6.7383847, 6.8104734, 5.043976, 4.953396, 4.5250864, 6.1265664, 7.831987, 8.64659, 5.836437, 8.454764, 7.0215783, 7.495827, 7.6551023, 3.3527403, 3.762631, 7.51197, 7.4665728, 8.407964, 7.5901265, 4.4063215, 8.202179, 6.09685, 4.047461, 8.153749, 7.2808127, 5.725707, 6.449419, 8.356297, 7.413329, 4.97, 3.2407036, 7.9255123, 4.111868, 6.1151013, 7.0278707, 6.056747, 6.3994007, 7.701935, 6.2739377, 6.033904, 4.0953817, 8.642696, 5.3828526, 3.6235166, 3.657973, 7.21207, 4.09637, 7.45625, 8.132096, 5.8234677, 4.003193, 8.334366, 8.869619, 5.82224, 3.8379765, 4.54658, 6.7809496, 7.2914243, 5.037956, 5.4369555, 7.7177186, 8.162382, 6.733481, 3.3006854, 5.7893424, 3.8130283, 3.575215, 8.524293, 5.9409814, 3.3496528, 7.238509, 5.327038, 8.769537, 3.402625, 3.3816454, 3.7890902, 3.4743557, 4.4882793, 7.6501126, 7.5840445, 3.0204096, 8.734659, 8.988375, 8.200932, 3.3679252, 8.441753, 4.112219, 5.895303, 6.1714845, 6.9204807, 7.170641, 7.320052, 3.1949434, 7.1707587, 4.142415]
[6.566925, 8.289332, 4.5296707, 3.799028, 8.552021, 6.20799, 3.4361665, 6.660506, 3.2588646, 3.623516, 4.9167185, 3.593285, 8.719355, 7.570337, 8.3372345, 4.2098913, 7.278263, 5.627508, 8.318879, 8.283213, 3.733323, 6.282768, 7.6014614, 7.285084, 3.4750152, 7.117073, 6.6702595, 3.8218565, 5.2119293, 3.2857885, 8.510852, 4.9576445, 6.9170465, 6.4491405, 4.6710906, 3.1418571, 3.371511, 7.946692, 3.197497, 6.7693987, 8.09008, 8.850861, 3.3090773, 5.703798, 8.554803, 3.0240607, 5.0526524, 8.758541, 8.222667, 4.612803, 5.1716375, 4.001885, 7.4649067, 4.928765, 8.380167, 4.6359158, 4.789858, 8.498785, 7.8753757, 4.380901, 3.8411918, 7.539195, 3.7954068, 7.0191255, 8.786058, 5.269727, 8.335635, 5.735183, 3.9440074, 7.5921717, 5.1110907, 3.8176665, 8.582174, 4.7013574, 4.182956, 5.314647, 6.53345, 6.3721085, 4.87914, 7.4853473, 8.094279, 3.8955069, 5.4047394, 3.9547062, 3.0332894, 6.0597067, 7.3729234, 7.916773, 7.5906696, 3.0421653, 3.2494135, 5.5762005, 4.264508, 5.67762, 3.596992, 3.2627456, 5.7512307, 3.0843797, 8.576887, 3.7682753, 5.5137753, 7.0841928, 8.901626, 6.8749647, 7.5676975, 5.9705095, 8.173034, 5.6714296, 7.770543]
[5.7981014, 5.6517415, 7.88444, 4.1199937, 8.867164, 4.020794, 7.2572007, 6.528144, 3.441102, 6.9108934, 4.8924055, 4.5279927, 4.7296104, 8.038029, 4.584029, 3.8649738, 3.1715994, 4.575706, 7.455556, 6.2396894, 5.4157085, 6.83363, 3.1675801, 8.764572, 5.74523, 4.414646, 8.7996, 3.007531, 7.0433617, 5.2548113, 5.012696, 7.673655, 6.145234, 8.655086, 4.293403, 6.003787, 3.356216, 8.321156, 8.622135, 8.903114, 3.2326791, 8.468145, 4.9251595, 3.0660048, 4.3417196, 8.490913, 5.749074, 8.44099, 5.7788725, 7.66347, 3.3015356, 4.3816204, 8.585095, 5.2718344, 8.361027, 5.9483466, 7.942394, 7.8060107, 7.5696406, 3.8506722, 5.9363155, 6.9853163, 3.75312, 3.3283482, 8.766867, 8.957165, 6.597198, 5.34019, 5.299588, 6.8266144, 3.152938, 4.3272495, 6.726743, 6.4203243, 8.119366, 8.705917, 4.524784, 6.88538, 4.000971, 4.3818145, 3.7370632, 4.23615, 8.371174, 5.806655, 3.487662, 8.49974, 6.3699703, 7.371063, 7.3693132, 4.7255826, 4.972619, 7.7736177, 7.4906597, 5.21364, 3.70334, 8.061119, 5.2791805, 4.118888, 6.518991, 7.5218, 4.0984545, 3.6911507, 7.206961, 7.850255, 4.053172, 5.236712, 4.4520416, 7.9024615, 8.442408]
[6.987492, 4.205011, 5.467607, 5.6806145, 8.519858, 6.238414, 7.594142, 3.2740412, 3.4012308, 5.078872, 7.9053574, 6.7161174, 8.729217, 7.731688, 6.352947, 3.9229712, 3.8718624, 3.4606543, 6.4152803, 7.377938, 3.5173645, 6.3631377, 4.323204, 5.901585, 4.6024585, 3.962236, 8.035847, 5.737941, 8.544653, 7.7564464, 7.020169, 3.221077, 6.043756, 4.763221, 4.2712407, 3.965382, 8.950427, 4.975713, 5.987499, 5.5231085, 3.251409, 8.4449835, 8.298827, 5.6942043, 7.3642955, 5.9947143, 3.940888, 4.2945604, 7.78422, 7.9326634, 4.876503, 6.047145, 7.139852, 3.5719318, 3.7772033, 8.432184, 5.199191, 7.913679, 3.782658, 8.612497, 5.963397, 7.93801, 4.9332213, 8.952013, 5.1894827, 7.0369153, 8.596042, 6.901776, 6.324156, 5.1066327, 7.646368, 6.0895557, 6.5890884, 3.569766, 7.284959, 8.986477, 7.853998, 3.4615726, 5.425762, 8.425497, 6.8332844, 5.000756, 3.4248333, 5.1195326, 4.2536287, 6.552001, 8.485214, 8.997763, 7.01663, 8.323533, 8.900272, 5.1919746, 8.418727, 6.744903, 4.020677, 3.6245077, 7.4305477, 8.423545, 8.672382, 5.857781, 7.4634705, 8.537778, 5.033025, 3.8637428, 8.3902235, 5.111783, 5.604196, 6.0797353, 8.610388]
[7.2880054, 3.4455204, 7.566468, 5.6526523, 8.872568, 7.618238, 4.159578, 6.3568263, 6.9871407, 3.6861153, 5.7064276, 7.7015457, 5.856772, 5.225937, 6.6809573, 3.0928001, 7.056591, 7.9466853, 8.22752, 6.8624277, 8.874832, 7.795391, 6.744817, 8.405357, 4.048029, 8.043308, 5.358564, 6.7048883, 7.5054526, 4.791592, 4.128277, 3.6350048, 3.112173, 4.610537, 6.5978823, 7.023168, 4.273189, 6.139111, 6.193438, 8.704607, 5.645364, 7.357486, 5.9687066, 4.9323883, 4.4332056, 5.3088665, 3.3690176, 8.977545, 5.996709, 3.6611652, 3.6879191, 4.7303057, 5.2959266, 4.505779, 8.485367, 8.985585, 3.4029746, 7.0004234, 7.7702904, 6.9707985, 3.6367085, 7.155011, 4.6676264, 8.8780155, 5.371125, 5.4818907, 7.627467, 4.7402625, 3.1321084, 6.1012754, 6.122652, 4.207158, 4.9686637, 7.894889, 5.9455967, 4.6104603, 6.348332, 4.590004, 8.473711, 7.3666563, 4.909644, 8.355297, 3.0375628, 5.1613364, 5.578914, 7.190956, 4.3027964, 5.6375275, 5.939474, 6.6589117, 3.4654331, 7.3247066, 7.787673, 3.3541539, 7.2537575, 6.373173, 3.8243523, 5.962911, 4.015814, 6.0946584, 3.0594702, 3.2548122, 4.4303446, 4.368211, 4.2414236, 8.349539, 5.0854325, 8.382925, 5.295285]
[4.982751, 7.671707, 6.2150736, 8.337453, 7.3316407, 7.153675, 5.7751093, 4.786988, 4.402905, 7.987536, 7.9562106, 7.492079, 6.5489564, 6.1079535, 4.2932973, 3.5793538, 3.0461063, 8.793505, 7.630867, 7.876049, 7.1485157, 7.9468975, 8.711866, 8.676886, 8.15963, 5.5927567, 8.436741, 8.159665, 3.074034, 3.5267122, 4.352044, 3.8009827, 3.5807843, 4.5710816, 5.520571, 4.2042727, 8.370826, 8.042857, 5.867481, 4.5231314, 5.5276446, 6.910656, 7.3952503, 7.7820034, 5.916967, 4.7693825, 4.9141064, 6.2214904, 4.8871446, 8.723883, 8.837196, 4.9027395, 5.049621, 6.043837, 5.428265, 7.489644, 3.5749388, 8.998412, 3.0449343, 5.9025373, 6.3044796, 8.536266, 3.3673215, 6.635145, 3.3754206, 7.8486667, 7.4081845, 8.398912, 4.1640167, 4.7138524, 3.9290328, 5.5754194, 5.691763, 8.7110405, 4.492626, 6.1070704, 5.575475, 5.7233114, 5.115593, 4.0459886, 7.844838, 8.899192, 3.788857, 3.337339, 3.0522542, 6.661194, 8.045359, 3.5809329, 7.95636, 5.152695, 6.404929, 8.7577095, 6.412577, 7.3877945, 7.6398916, 3.2079015, 6.0355625, 4.4665627, 4.200209, 8.706604, 6.6370845, 8.66342, 4.226043, 7.2199187, 3.6602383, 5.580987, 6.864159, 7.9796166, 6.9422016]
[7.9141054, 7.262813, 6.626918, 7.1649947, 8.179745, 6.468528, 8.635837, 5.1810403, 5.0821123, 3.2266288, 6.553947, 8.326067, 7.1179237, 5.504702, 3.1386528, 6.988162, 7.9471254, 7.0449476, 6.496865, 8.521822, 5.196707, 6.3526034, 3.3183389, 7.3520145, 6.9102063, 7.8567557, 6.217587, 8.522793, 8.175648, 7.3813305, 7.8783264, 8.96744, 8.319276, 7.054904, 5.3837433, 3.276647, 8.099415, 8.047672, 6.180038, 3.9149716, 7.431369, 3.5115643, 7.5891232, 4.877071, 8.396769, 7.1177535, 8.656919, 5.4711933, 8.433975, 4.281217, 6.863307, 7.148854, 8.683881, 6.024749, 5.26402, 3.5412169, 7.20999, 8.298929, 3.887722, 6.682826, 5.17425, 7.117731, 7.546571, 8.963976, 8.700702, 4.1131687, 5.9771366, 3.9102101, 3.9861927, 6.9219513, 4.721515, 3.290615, 4.828665, 5.4013815, 3.1649127, 3.249268, 4.965025, 7.0835958, 7.414043, 7.6733446, 8.987236, 7.9130573, 4.4471297, 5.4880095, 6.900732, 4.412271, 8.376701, 7.226786, 3.0859773, 4.5689673, 3.3949957, 6.3850756, 5.223102, 4.3622394, 7.641697, 5.6359024, 5.0610294, 7.7167683, 6.9367466, 4.9767766, 6.39496, 5.4086285, 6.1175575, 4.8842273, 4.617013, 5.0021343, 3.1395464, 7.271614, 5.300319]
[6.1524186, 3.5755424, 8.52865, 6.6878304, 5.2478957, 3.7682047, 7.062682, 3.357926, 7.3581676, 8.627647, 6.7910166, 8.017689, 5.0490727, 8.803086, 8.616297, 4.3443594, 6.3794985, 6.0408854, 3.701359, 3.6129305, 3.6196332, 7.353592, 4.653298, 4.00272, 3.4798236, 6.40638, 8.015701, 4.621239, 7.66399, 7.3024654, 4.28917, 4.0825295, 7.3698277, 3.8334854, 7.687627, 3.5439005, 3.7486544, 5.189131, 4.914569, 8.960714, 5.5354204, 5.574836, 7.993204, 6.6178055, 6.382428, 6.8682594, 6.0352597, 6.361347, 8.790793, 6.774578, 5.556437, 3.4782753, 4.9375153, 7.5559006, 8.157419, 3.9123425, 3.742803, 6.6688237, 6.046867, 6.9957056, 4.905383, 7.1224813, 7.789788, 8.610799, 8.6399975, 6.3622923, 5.967509, 7.645846, 3.8620796, 5.5056567, 5.12436, 5.7042704, 5.554234, 4.037518, 4.785243, 3.677804, 4.0860405, 3.067181, 4.635077, 3.3682694, 7.0049253, 5.1229367, 4.6772842, 8.685672, 4.027323, 3.6066175, 6.6991754, 5.8708577, 5.985577, 4.5535717, 5.3763366, 7.968974, 7.7705226, 3.5708923, 6.398612, 8.663229, 4.8893795, 3.8029814, 6.9935236, 6.2839136, 7.264513, 3.7623718, 3.8992116, 6.020741, 5.055222, 6.8475204, 6.282163, 6.24172, 4.410494]
